DENSITY	POSITIONS	POS_COUNT	SUBPEAK_LENGTH
0		1183
0		820
0		1981
0		1978
0		1026
0		1017
0		1584
0		692
0		1129
0		992
0		1449
0		1144
0	643	1185
0		2190
0		1309
0		773
0		939
0		2392
0		1377
0		1964
0		1239
0		1931
0		1156
0		1529
0		1572
0		1442
0		946
0		2790
0		2668
0		2059
0		997
0		1278
0		1523
0		1157
0		3362
0		1103
0		1618
0		1104
0	293	3117
0		3200
0		3845
0		2743
0		1880
0		1804
0		788
0		1202
0		1214
0		881
0		4718
0		2749
0		1120
0		1225
0		3266
0		1051
0		1078
0		3848
0		1315
0	862	3985
0		1078
0		1159
0		1144
0		922
0		793
0		542
0		2264
0		1172
0		1647
0		1161
0		682
0		1121
0		1794
0		1374
0		894
0		1400
0		810
0		1451
0	179	3272
0	656	2626
0		1097
0		792
0		891
0		3080
0		714
0		898
0		829
0	698,792	1227
0		845
0		1270
0		1697
0		932
0		1601
0		1116
0		984
0	850	1008
0	676	2651
0		1544
0	1042	3046
0		746
0		1936
0		799
0		877
0		1562
0		689
0		804
0		3433
0		865
0		1193
0		1507
0		908
0		850
0		1405
0		2906
0		1885
0		862
0		719
0		1103
0		772
0		1087
0		764
0		1440
0		993
0		1230
0		847
0		1496
0		943
0		856
0		1605
0		806
0	2693	3299
0		1023
0		726
0		1089
0		869
0		1137
0		1226
0		734
0		1247
0		2324
0		2069
0		1221
0		713
0		1351
0		1524
0		1134
0	666	2860
0	354	1005
0	769	1255
0		1266
0		1867
0	1866	2336
0		2156
0		1671
0		1146
0		2843
0	2238	2420
0		995
0		3099
0		1260
0		805
0		946
0		1650
0		821
0		1125
0		590
0		1628
0		1756
0		1442
0		1086
0		1635
0		801
0		1965
0		789
0		1137
0		871
0		1261
0		1138
0		1110
0		1639
0		1176
0		1787
0		824
0		1085
0		1517
0		1224
0	621	1019
0		790
0		1139
0		1282
0		2035
0		590
0		969
0		1115
0		859
0	87	1951
0		1155
0		806
0		1199
0	95	1718
0		982
0		1876
0		692
0		2654
0		1400
0		765
0		2248
0		980
0		859
0	13	3288
0		926
0		2258
0		1348
0		1292
0		1601
0		2068
0	618	1551
0		1895
0		919
0		1308
0		1043
0	3413	5277
0		1596
0		1178
0		2062
0		1063
0		880
0		3398
0		1366
0		1736
0		2139
0		740
0		727
0		1062
0		1499
0		1495
0		1108
0		617
0		1271
0		2249
0		499
0		1232
0		1613
0		874
0		1043
0		916
0		931
0		1086
0		1802
0		1148
0		683
0		670
0		819
0		807
0		983
0		1218
0		653
0		2494
0	1097	1885
0		672
0		1021
0		2218
0		2085
0		1014
0		938
0		2367
0		1290
0		1368
0		1115
0	601	1572
0		3179
0		1147
0		572
0		784
0		1645
0		1738
0		1782
0		651
0		988
0		1251
0		1374
0		820
0		2426
0		689
0		855
0		1116
0	241	1685
0		920
0		1005
0		1604
0		1170
0		967
0		920
0		1679
0		1214
0		1486
0		1324
0		1253
0		1702
0		1427
0	231	961
0		921
0		1203
0		689
0		1378
0		1329
0		1882
0		981
0		1990
0		1278
0		1491
0		886
0		981
0		3549
0		1485
0		576
0		1153
0		937
0		1771
0		1768
0		1079
0		1462
0	493	1817
0		1275
0		619
0		2208
0		1849
0		1274
0		1277
0		958
0		1369
0		755
0		765
0		1670
0		1344
0	188	1704
0	1341	2442
0		1267
0		1869
0	479	1201
0		1491
0	277	1712
0		2005
0		694
0		1821
0		950
0		1487
0		1784
0		934
0		877
0		636
0	1830	2202
0		780
0		1202
0		705
0		920
0		1356
0		767
0		723
0		808
0		1024
0		1063
0		1784
0		1223
0		1039
0		1085
0		1206
0		2597
0		1067
0		950
0		787
0		3623
0		1583
0		1269
0		880
0		838
0		1249
0		572
0		692
0		1036
0	1170	1468
0		786
0		1274
0		1611
0		1680
0		1095
0		2130
0		1353
0		2066
0		822
0		1346
0		955
0		660
0		1257
0		1053
0		806
0		1778
0		1082
0		975
0		1063
0		688
0	133	936
0		986
0		1991
0		1786
0		1426
0		1631
0		5814
0		1255
0		2328
0		900
0		1097
0		1269
0		2132
0		1337
0		5850
0		1330
0		675
0		892
0		1537
0		1262
0		1446
0		871
0		828
0		1241
0		976
0		903
0	672	1126
0		980
0		1613
0		1241
0		1104
0		621
0		604
0		1600
0		1012
0		1103
0		2292
0		1806
0		903
0		574
0		1153
0		768
0		559
0		1286
0		1057
0		1942
0		687
0	776	1431
0		1535
0		647
0		548
0		1403
0		924
0		785
0		1612
0		1187
0		1187
0		876
0		1013
0	718	3083
0		1110
0		1385
0		1156
0		883
0		1189
0		1204
0		945
0		765
0		1540
0		3219
0		1867
0		1215
0		2680
0		1294
0		1736
0		1409
0		939
0		886
0		831
0		906
0	2472	2901
0		1244
0	507	1159
0		1734
0		1103
0	260	1440
0		3053
0		3158
0		1301
0		600
0		3215
0		786
0		897
0		832
0		1146
0		1603
0		1668
0		603
0		1002
0		1870
0		1416
0		732
0		1556
0		1281
0		1139
0		1219
0		999
0		2045
0		1049
0		1238
0		1162
0		2177
0		2170
0		1058
0		891
0		822
0		1763
0	2257	2581
0		2732
0		1384
0		1777
0		1496
0		1042
0		2681
0		1962
0		714
0		948
0		863
0		1730
0		789
0		874
0		1514
0		1413
0		864
0		2739
0		2507
0		1239
0		941
0		1197
0		2617
0	953,1145	1598
0		1129
0		962
0		640
0		1075
0		871
0		3580
0		1092
0		1078
0		963
0		866
0		623
0		2262
0		1517
0		1671
0	1054	1504
0		1461
0		2879
0		683
0		856
0		820
0		2011
0		4880
0		748
0	899	1735
0		968
0		1827
0		809
0		1113
0		668
0		1266
0	2684	3234
0		1425
0		777
0		1862
0		1189
0		1051
0		3154
0		1560
0		837
0		1454
0		1484
0		1673
0		1281
0		1316
0		1799
0		1083
0	369	2185
0		1274
0	428	2099
0		3804
0	783	1547
0		1268
0		760
0		1017
0		710
0		1073
0		1289
0		3533
0		1917
0		1674
0		943
0		2031
0		1487
0		1473
0		5427
0		1542
0		5963
0		1836
0		826
0		879
0		1156
0		1638
0		1644
0		1185
0		2330
0		1156
0		1167
0		927
0		927
0		861
0		1300
0		1564
0		940
0		972
0		912
0		2967
0	1591	2775
0		590
0		3050
0		981
0		1391
0		3086
0		4213
0		913
0		1664
0		896
0		1368
0		884
0		2104
0		1246
0		678
0		987
0		2356
0		1182
0		1307
0		1368
0		913
0		618
0		1138
0		1469
0		812
0		922
0		1303
0		1097
0		1051
0		1878
0		979
0		1036
0		527
0		2400
0		1217
0		2353
0		1472
0		1201
0		1507
0		1783
0		1262
0		873
0		1749
0		831
0		1376
0	1810	2375
0		1260
0		1645
0		569
0		1874
0		1021
0		1592
0		1488
0		805
0		974
0		1479
0		1376
0		838
0		827
0		2936
0		933
0		1210
0		2279
0		859
0		1009
0		910
0		1961
0		1123
0		1537
0		974
0		1473
0		1956
0		1042
0		887
0	599	1694
0		1553
0		1266
0		1148
0		1117
0		1056
0		939
0		982
0		1399
0		2219
0		1747
0		1296
0		901
0		1228
0		657
0		875
0		1098
0		1056
0		594
0		828
0		941
0		2037
0		1210
0		817
0		850
0		2433
0		1341
0		802
0		679
0		2437
0		1090
0		2200
0		2356
0		1556
0		1270
0		1484
0		853
0		837
0		672
0		862
0		1233
0		822
0		1813
0		915
0		1567
0		1291
0		1284
0		1188
0		937
0		2686
0		819
0		1003
0		808
0		890
0		1090
0		887
0	2257	2975
0		1581
0		1695
0		2081
0		2108
0		1626
0		1103
0		1055
0	762	1354
0		1112
0		3926
0		1004
0		1053
0		940
0		1073
0		1029
0		894
0		1501
0		1146
0		1022
0		2565
0		1694
0		2247
0		4363
0		987
0		937
0		1155
0		1262
0		1138
0	220	736
0	659	2094
0		1293
0		1107
0		1979
0		1095
0		972
0		1083
0		1545
0		735
0		1404
0		2215
0		1855
0		4027
0		1216
0		996
0		2227
0		894
0		1239
0		1868
0		1496
0		895
0		919
0		1858
0		861
0		957
0		996
0		1289
0		936
0		920
0		816
0		1942
0		1365
0		1274
0		752
0		1151
0		823
0		825
0		912
0		500
0		1992
0		2665
0		1800
0		1345
0		1246
0		1129
0		1769
0		933
0		1709
0		925
0		1626
0		1085
0		1458
0		1212
0		1078
0		1249
0		1502
0		630
0		1056
0		1457
0		1049
0	559	894
0	209	1577
0		1353
0		1080
0		3893
0		768
0	180	773
0		586
0		1627
0		1398
0		1401
0		1025
0		2293
0		1527
0		1124
0		1339
0		1195
0	825	2941
0		892
0		1145
0		2073
0		880
0		979
0		1344
0		963
0		1367
0		1235
0		970
0		1251
0		810
0		968
0		1484
0		859
0		1075
0		1099
0		1536
0		1938
0		1063
0		1913
0		895
0		1123
0		1072
0		1001
0		858
0		1602
0		575
0		1405
0		3169
0		785
0		924
0		2742
0		1297
0		1141
0		1125
0		1562
0		1766
0		1097
0		1462
0		1037
0		1950
0		869
0		1505
0	235	2530
0		1003
0	1458	1583
0	1632	1875
0		1730
0		1032
0		869
0		1098
0		617
0		2545
0		1078
0		2011
0		1170
0		1031
0		1119
0		968
0		2083
0		1463
0		1281
0		1813
0		1168
0		700
0		1057
0		1392
0		740
0		2565
0		947
0		613
0		1227
0		2222
0		1467
0		1056
0		2195
0		888
0		1645
0	17	937
0		1286
0		1629
0		1419
0		3289
0		2572
0		1587
0		902
0		1339
0		1042
0		1455
0		1574
0		799
0		983
0		780
0		1278
0		1615
0		1496
0		1030
0		1041
0		2855
0	74	1473
0		1677
0		725
0		1481
0	229	986
0		1587
0		1119
0		1455
0	672	1337
0		842
0		1570
0		1605
0		1288
0		1404
0		484
0	1136	1630
0		1407
0		1525
0		878
0		2290
0		889
0		1086
0		965
0		833
0		1946
0	233	898
0		1191
0		1181
0		1108
0		3109
0		2547
0		881
0		1328
0		646
0		1511
0		951
0		2095
0	1320	1729
0		946
0		3887
0		1266
0		1879
0	524	1550
0		893
0		573
0		532
0		1066
0		3794
0		2881
0		1736
0		2893
0		1516
0		776
0		771
0		1116
0	1397	1515
0		1018
0		1053
0		1600
0	3487	5419
0	313	2300
0		2323
0		1607
0		1014
0	255	1581
0		1049
0		875
0		3156
0		1307
0		1908
0		3189
0		963
0		731
0	421,1123	1773
0		727
0	1242,1760	2787
0		1046
0		1359
0		1017
0		1067
0		1144
0		1845
0		1014
0		1833
0		979
0		1314
0		862
0		1389
0		1366
0		1270
0		1083
0		1173
0		1648
0		1076
0		1008
0		2203
0		1038
0		499
0		869
0		1676
0		1241
0		773
0		663
0		1304
0		1278
0		1188
0		867
0		971
0		736
0		784
0		1438
0		4031
0		2737
0		1068
0		1379
0		1052
0		980
0		542
0		1765
0		1534
0		1881
0		1075
0		1684
0		1741
0		882
0		1483
0		1610
0		853
0		1134
0		994
0		1459
0		892
0		1221
0		666
0		1627
0		2042
0		1205
0		1171
0		554
0		830
0		1089
0		529
0		1137
0		942
0		834
0		2748
0		1737
0		1514
0		1086
0		1428
0		1027
0		1542
0		1009
0		1498
0		1347
0		2981
0		900
0		1427
0	642	2414
0		1043
0		731
0		1029
0		1963
0		844
0		2063
0		1160
0		873
0		1745
0		1641
0		1822
0		851
0		2401
0		601
0		802
0		975
0		1167
0		1020
0		611
0		2730
0		1683
0		1730
0		1857
0		1916
0		842
0		1543
0		1620
0		1367
0		2146
0		3227
0		880
0		2591
0		1027
0		1374
0		2733
0	336	950
0		2399
0	633	4177
0		1513
0		849
0		1706
0		850
0		2164
0	89	1435
0		679
0		928
0		1010
0		1482
0		798
0		1359
0		1326
0		655
0		2104
0		1073
0		1004
0		1357
0		1032
0		1335
0		1160
0		2179
0		3093
0		1038
0		1155
0		1176
0		1477
0		1230
0		1811
0		1131
0		4095
0		792
0		3763
0		1817
0		1812
0		861
0		1317
0	127	1170
0		1067
0	1926	2536
0		1592
0		2758
0		1501
0		1844
0		1267
0		756
0		1626
0		877
0		1045
0		2056
0		1516
0		1114
0		1763
0		1962
0	1458,1496,1512,1760,1782	3411
0		1160
0		2706
0		617
0	1027,3096	3522
0		2867
0		758
0	1594	3136
0		1136
0		1129
0	1192	2114
0		1854
0		1625
0		950
0		1241
0		1004
0		1208
0		1023
0		854
0		2543
0		1776
0	794	1867
0		1856
0		698
0		967
0		901
0		848
0		1010
0		1294
0		1825
0		602
0		581
0		1188
0		810
0		819
0		1512
0		2587
0		877
0		1715
0		1656
0		610
0		1103
0		1189
0		1477
0		2723
0		988
0		1122
0		1060
0		1125
0		812
0	692	1575
0		1292
0		1963
0		1874
0		582
0		1687
0		1456
0		1366
0		2505
0		803
0		930
0		4165
0		1666
0		1138
0	1066	1403
0		1373
0		1835
0		1770
0		4180
0		1279
0		1642
0		2213
0		932
0		959
0		1584
0		883
0		1538
0		1182
0		1320
0		1968
0		1949
0		758
0		1030
0		805
0	815	933
0		892
0		978
0		1478
0	617	895
0		728
0		2410
0		1326
0		1031
0		886
0		1294
0		1665
0		591
0		1042
0		867
0		637
0		2066
0		2195
0		992
0		1392
0		1102
0		3495
0		2574
0		1167
0		816
0		1491
0		966
0		2327
0		1690
0		1326
0		1363
0		1148
0		1346
0		1344
0		633
0		2300
0		1286
0		1559
0		1503
0		1842
0		1238
0		809
0		632
0		994
0		831
0		724
0		753
0		2396
0		1069
0		1018
0		1714
0		887
0		2331
0	953	1676
0		2076
0		1625
0		1410
0	1049	1112
0		865
0		1323
0		2676
0		1050
0		1371
0		4275
0		2495
0		860
0		938
0		2395
0		732
0		1501
0		1018
